Module	Section	Sample Name	Source
Samtools	flagstat	T051-B2PPDBAL-PLmiRNA2_S15.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T051-B2PPDBAL-PLmiRNA2_S15/T051-B2PPDBAL-PLmiRNA2_S15.Homo_sapiens.flagstat.txt
Samtools	flagstat	T015-B2SalBAL-PBmiRNA1_S19.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T015-B2SalBAL-PBmiRNA1_S19/T015-B2SalBAL-PBmiRNA1_S19.Homo_sapiens.flagstat.txt
Samtools	flagstat	T009-B1BALCells-PBmiRNA_S25.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T009-B1BALCells-PBmiRNA_S25/T009-B1BALCells-PBmiRNA_S25.Homo_sapiens.flagstat.txt
Samtools	flagstat	T033-B2BCGBAL-PBmiRNA1_S20.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T033-B2BCGBAL-PBmiRNA1_S20/T033-B2BCGBAL-PBmiRNA1_S20.Homo_sapiens.flagstat.txt
Samtools	flagstat	T039-B2BCGBAL-PLmiRNA2_S15.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T039-B2BCGBAL-PLmiRNA2_S15/T039-B2BCGBAL-PLmiRNA2_S15.Homo_sapiens.flagstat.txt
Samtools	flagstat	T015-B1BALCells-PBmiRNA_S18.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T015-B1BALCells-PBmiRNA_S18/T015-B1BALCells-PBmiRNA_S18.Homo_sapiens.flagstat.txt
Samtools	flagstat	T039-B2BCGBAL-PBmiRNA1_S14.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T039-B2BCGBAL-PBmiRNA1_S14/T039-B2BCGBAL-PBmiRNA1_S14.Homo_sapiens.flagstat.txt
Samtools	flagstat	T052-BALRNA-PLmiRNA2_S5.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T052-BALRNA-PLmiRNA2_S5/T052-BALRNA-PLmiRNA2_S5.Homo_sapiens.flagstat.txt
Samtools	flagstat	T033-B1BALRNA-PLmiRNA2_S16.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T033-B1BALRNA-PLmiRNA2_S16/T033-B1BALRNA-PLmiRNA2_S16.Homo_sapiens.flagstat.txt
Samtools	flagstat	T032-B2BCGBAL-PBmiRNA1_S28.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T032-B2BCGBAL-PBmiRNA1_S28/T032-B2BCGBAL-PBmiRNA1_S28.Homo_sapiens.flagstat.txt
Samtools	flagstat	T026-B1BALCells-PBmiRNA_S13.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T026-B1BALCells-PBmiRNA_S13/T026-B1BALCells-PBmiRNA_S13.Homo_sapiens.flagstat.txt
Samtools	flagstat	T047-B2PPDBAL-PLmiRNA2_S20.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T047-B2PPDBAL-PLmiRNA2_S20/T047-B2PPDBAL-PLmiRNA2_S20.Homo_sapiens.flagstat.txt
Samtools	flagstat	T028-B1BAL-PBmiRNA_S23.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T028-B1BAL-PBmiRNA_S23/T028-B1BAL-PBmiRNA_S23.Homo_sapiens.flagstat.txt
Samtools	flagstat	T052-BALRNA-PBmiRNA1_S4.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T052-BALRNA-PBmiRNA1_S4/T052-BALRNA-PBmiRNA1_S4.Homo_sapiens.flagstat.txt
Samtools	flagstat	T004-B2BCGBAL-PB-miRNA_S11.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T004-B2BCGBAL-PB-miRNA_S11/T004-B2BCGBAL-PB-miRNA_S11.Homo_sapiens.flagstat.txt
Samtools	flagstat	T047-B2BCGBAL-PBmiRNA_S21.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T047-B2BCGBAL-PBmiRNA_S21/T047-B2BCGBAL-PBmiRNA_S21.Homo_sapiens.flagstat.txt
Samtools	flagstat	T013-B2SalBAL-PBmiRNA_S5.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T013-B2SalBAL-PBmiRNA_S5/T013-B2SalBAL-PBmiRNA_S5.Homo_sapiens.flagstat.txt
Samtools	flagstat	T036-B2S1BAL-PBmiRNA1_S1.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T036-B2S1BAL-PBmiRNA1_S1/T036-B2S1BAL-PBmiRNA1_S1.Homo_sapiens.flagstat.txt
Samtools	flagstat	T011-B1BALCells-PBmiRNA_S4.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T011-B1BALCells-PBmiRNA_S4/T011-B1BALCells-PBmiRNA_S4.Homo_sapiens.flagstat.txt
Samtools	flagstat	T041-B2PPDBAL-PLmiRNA2_S25.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T041-B2PPDBAL-PLmiRNA2_S25/T041-B2PPDBAL-PLmiRNA2_S25.Homo_sapiens.flagstat.txt
Samtools	flagstat	T014-B2BCGBAL-PBmiRNA1_S3.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T014-B2BCGBAL-PBmiRNA1_S3/T014-B2BCGBAL-PBmiRNA1_S3.Homo_sapiens.flagstat.txt
Samtools	flagstat	T047-B2SalBAL-PLmiRNA2_S4.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T047-B2SalBAL-PLmiRNA2_S4/T047-B2SalBAL-PLmiRNA2_S4.Homo_sapiens.flagstat.txt
Samtools	flagstat	T033-B2SalBAL-PBmiRNA_S17.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T033-B2SalBAL-PBmiRNA_S17/T033-B2SalBAL-PBmiRNA_S17.Homo_sapiens.flagstat.txt
Samtools	flagstat	T007-B2PPDBAL-PBmiRNA_S1.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T007-B2PPDBAL-PBmiRNA_S1/T007-B2PPDBAL-PBmiRNA_S1.Homo_sapiens.flagstat.txt
Samtools	flagstat	T004-B2PPDBAL-PB-miRNA_S10.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T004-B2PPDBAL-PB-miRNA_S10/T004-B2PPDBAL-PB-miRNA_S10.Homo_sapiens.flagstat.txt
Samtools	flagstat	T007-B2SalBAL-PBmiRNA_S29.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T007-B2SalBAL-PBmiRNA_S29/T007-B2SalBAL-PBmiRNA_S29.Homo_sapiens.flagstat.txt
Samtools	flagstat	T033-B2PPDBAL-PBmiRNA1_S18.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T033-B2PPDBAL-PBmiRNA1_S18/T033-B2PPDBAL-PBmiRNA1_S18.Homo_sapiens.flagstat.txt
Samtools	flagstat	T041-B2BCGBAL-PBmiRNA_S26.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T041-B2BCGBAL-PBmiRNA_S26/T041-B2BCGBAL-PBmiRNA_S26.Homo_sapiens.flagstat.txt
Samtools	flagstat	T048-B2SalBAL-PBmiRNA_S5.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T048-B2SalBAL-PBmiRNA_S5/T048-B2SalBAL-PBmiRNA_S5.Homo_sapiens.flagstat.txt
Samtools	flagstat	T048-B2BCGBAL-PBmiRNA_S24.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T048-B2BCGBAL-PBmiRNA_S24/T048-B2BCGBAL-PBmiRNA_S24.Homo_sapiens.flagstat.txt
Samtools	flagstat	T016-B2BCGBAL-PBmiRNA2_S18.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T016-B2BCGBAL-PBmiRNA2_S18/T016-B2BCGBAL-PBmiRNA2_S18.Homo_sapiens.flagstat.txt
Samtools	flagstat	T038-B1BALRNA-PBmiRNA_S25.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T038-B1BALRNA-PBmiRNA_S25/T038-B1BALRNA-PBmiRNA_S25.Homo_sapiens.flagstat.txt
Samtools	flagstat	T004-B1BALCells-PB-miRNA_S1.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T004-B1BALCells-PB-miRNA_S1/T004-B1BALCells-PB-miRNA_S1.Homo_sapiens.flagstat.txt
Samtools	flagstat	T035-B2PPDBAL-PBmiRNA_S2.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T035-B2PPDBAL-PBmiRNA_S2/T035-B2PPDBAL-PBmiRNA_S2.Homo_sapiens.flagstat.txt
Samtools	flagstat	T016-B1BALCells-PBmiRNA_S16.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T016-B1BALCells-PBmiRNA_S16/T016-B1BALCells-PBmiRNA_S16.Homo_sapiens.flagstat.txt
Samtools	flagstat	T010-B1BALRNA-PBmiRNA_S9.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T010-B1BALRNA-PBmiRNA_S9/T010-B1BALRNA-PBmiRNA_S9.Homo_sapiens.flagstat.txt
Samtools	flagstat	T006-B2TSTBAL-PBmiRNA_S14.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T006-B2TSTBAL-PBmiRNA_S14/T006-B2TSTBAL-PBmiRNA_S14.Homo_sapiens.flagstat.txt
Samtools	flagstat	T030-B1BALRNA-PBmiRNA_S5.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T030-B1BALRNA-PBmiRNA_S5/T030-B1BALRNA-PBmiRNA_S5.Homo_sapiens.flagstat.txt
Samtools	flagstat	T031-B1BALRNA-PBmiRNA_S6.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T031-B1BALRNA-PBmiRNA_S6/T031-B1BALRNA-PBmiRNA_S6.Homo_sapiens.flagstat.txt
Samtools	flagstat	T042-B2SalBAL-PBmiRNA1_S7.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T042-B2SalBAL-PBmiRNA1_S7/T042-B2SalBAL-PBmiRNA1_S7.Homo_sapiens.flagstat.txt
Samtools	flagstat	T025-B2PPDBAL-PLmiRNA2_S13.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T025-B2PPDBAL-PLmiRNA2_S13/T025-B2PPDBAL-PLmiRNA2_S13.Homo_sapiens.flagstat.txt
Samtools	flagstat	T021-B2Sal2BAL-PLmiRNA_S20.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T021-B2Sal2BAL-PLmiRNA_S20/T021-B2Sal2BAL-PLmiRNA_S20.Homo_sapiens.flagstat.txt
Samtools	flagstat	T007-B2BCGBAL-PLmiRNA2_S3.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T007-B2BCGBAL-PLmiRNA2_S3/T007-B2BCGBAL-PLmiRNA2_S3.Homo_sapiens.flagstat.txt
Samtools	flagstat	T034-B-SingleRNABAL-miRNA_S22.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T034-B-SingleRNABAL-miRNA_S22/T034-B-SingleRNABAL-miRNA_S22.Homo_sapiens.flagstat.txt
Samtools	flagstat	T011-B2PPDBAL-PBmiRNA1_S23.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T011-B2PPDBAL-PBmiRNA1_S23/T011-B2PPDBAL-PBmiRNA1_S23.Homo_sapiens.flagstat.txt
Samtools	flagstat	T015-B2PPDBAL-PBmiRNA_S21.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T015-B2PPDBAL-PBmiRNA_S21/T015-B2PPDBAL-PBmiRNA_S21.Homo_sapiens.flagstat.txt
Samtools	flagstat	T013-B2PPDBAL-PBmiRNA_S6.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T013-B2PPDBAL-PBmiRNA_S6/T013-B2PPDBAL-PBmiRNA_S6.Homo_sapiens.flagstat.txt
Samtools	flagstat	T041-B1BALRNA-PBmiRNA_S22.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T041-B1BALRNA-PBmiRNA_S22/T041-B1BALRNA-PBmiRNA_S22.Homo_sapiens.flagstat.txt
Samtools	flagstat	T015-B2BCGBAL-PBmiRNA_S22.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T015-B2BCGBAL-PBmiRNA_S22/T015-B2BCGBAL-PBmiRNA_S22.Homo_sapiens.flagstat.txt
Samtools	flagstat	T054-B2PPDBAL-PBmiRNA1_S19.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T054-B2PPDBAL-PBmiRNA1_S19/T054-B2PPDBAL-PBmiRNA1_S19.Homo_sapiens.flagstat.txt
Samtools	flagstat	T011-B2BCGBAL-PBmiRNA_S5.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T011-B2BCGBAL-PBmiRNA_S5/T011-B2BCGBAL-PBmiRNA_S5.Homo_sapiens.flagstat.txt
Samtools	flagstat	T015-B2SalBAL-PLmiRNA2_S20.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T015-B2SalBAL-PLmiRNA2_S20/T015-B2SalBAL-PLmiRNA2_S20.Homo_sapiens.flagstat.txt
Samtools	flagstat	T014-B1BALCells-PLmiRNA2_S28.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T014-B1BALCells-PLmiRNA2_S28/T014-B1BALCells-PLmiRNA2_S28.Homo_sapiens.flagstat.txt
Samtools	flagstat	T033-B2PPDBAL-PLmiRNA2_S19.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T033-B2PPDBAL-PLmiRNA2_S19/T033-B2PPDBAL-PLmiRNA2_S19.Homo_sapiens.flagstat.txt
Samtools	flagstat	T006-B1BALCells-PBmiRNA_S2.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T006-B1BALCells-PBmiRNA_S2/T006-B1BALCells-PBmiRNA_S2.Homo_sapiens.flagstat.txt
Samtools	flagstat	T042-B2SalBAL-PLmiRNA2_S8.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T042-B2SalBAL-PLmiRNA2_S8/T042-B2SalBAL-PLmiRNA2_S8.Homo_sapiens.flagstat.txt
Samtools	flagstat	T014-B2PPDBAL-PLmiRNA2_S2.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T014-B2PPDBAL-PLmiRNA2_S2/T014-B2PPDBAL-PLmiRNA2_S2.Homo_sapiens.flagstat.txt
Samtools	flagstat	T025-B2PPDBAL-PBmiRNA1_S12.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T025-B2PPDBAL-PBmiRNA1_S12/T025-B2PPDBAL-PBmiRNA1_S12.Homo_sapiens.flagstat.txt
Samtools	flagstat	T047-B1BALRNA-PBmiRNA_S18.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T047-B1BALRNA-PBmiRNA_S18/T047-B1BALRNA-PBmiRNA_S18.Homo_sapiens.flagstat.txt
Samtools	flagstat	T006-B2PPDBAL-PLmiRNA_S15.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T006-B2PPDBAL-PLmiRNA_S15/T006-B2PPDBAL-PLmiRNA_S15.Homo_sapiens.flagstat.txt
Samtools	flagstat	T007-B2BCGBAL-PBmiRNA1_S2.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T007-B2BCGBAL-PBmiRNA1_S2/T007-B2BCGBAL-PBmiRNA1_S2.Homo_sapiens.flagstat.txt
Samtools	flagstat	T028-B2PPDBAL-PBmiRNA_S25.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T028-B2PPDBAL-PBmiRNA_S25/T028-B2PPDBAL-PBmiRNA_S25.Homo_sapiens.flagstat.txt
Samtools	flagstat	T054-B2PPDBAL-PLmiRNA2_S20.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T054-B2PPDBAL-PLmiRNA2_S20/T054-B2PPDBAL-PLmiRNA2_S20.Homo_sapiens.flagstat.txt
Samtools	flagstat	T006-B2BCGBAL-PBmiRNA_S13.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T006-B2BCGBAL-PBmiRNA_S13/T006-B2BCGBAL-PBmiRNA_S13.Homo_sapiens.flagstat.txt
Samtools	flagstat	T042-B2PPDBAL-PBmiRNA1_S9.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T042-B2PPDBAL-PBmiRNA1_S9/T042-B2PPDBAL-PBmiRNA1_S9.Homo_sapiens.flagstat.txt
Samtools	flagstat	T039-B1BALRNA-PBmiRNA_S10.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T039-B1BALRNA-PBmiRNA_S10/T039-B1BALRNA-PBmiRNA_S10.Homo_sapiens.flagstat.txt
Samtools	flagstat	T047-B2PPDBAL-PBmiRNA1_S19.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T047-B2PPDBAL-PBmiRNA1_S19/T047-B2PPDBAL-PBmiRNA1_S19.Homo_sapiens.flagstat.txt
Samtools	flagstat	T035-B1BALRNA-PBmiRNA_S6.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T035-B1BALRNA-PBmiRNA_S6/T035-B1BALRNA-PBmiRNA_S6.Homo_sapiens.flagstat.txt
Samtools	flagstat	T051-B1BALRNA-PBmiRNA_S12.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T051-B1BALRNA-PBmiRNA_S12/T051-B1BALRNA-PBmiRNA_S12.Homo_sapiens.flagstat.txt
Samtools	flagstat	T053-B1BALRNA-PBmiRNA_S29.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T053-B1BALRNA-PBmiRNA_S29/T053-B1BALRNA-PBmiRNA_S29.Homo_sapiens.flagstat.txt
Samtools	flagstat	T023-B2SalBAL-PBmiRNA_S8.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T023-B2SalBAL-PBmiRNA_S8/T023-B2SalBAL-PBmiRNA_S8.Homo_sapiens.flagstat.txt
Samtools	flagstat	T021-B1BALCells-PLmiRNA_S3.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T021-B1BALCells-PLmiRNA_S3/T021-B1BALCells-PLmiRNA_S3.Homo_sapiens.flagstat.txt
Samtools	flagstat	T035-B2BCGBAL-PBmiRNA_S3.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T035-B2BCGBAL-PBmiRNA_S3/T035-B2BCGBAL-PBmiRNA_S3.Homo_sapiens.flagstat.txt
Samtools	flagstat	T021-B2Sal3BAL-PLmiRNA_S21.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T021-B2Sal3BAL-PLmiRNA_S21/T021-B2Sal3BAL-PLmiRNA_S21.Homo_sapiens.flagstat.txt
Samtools	flagstat	T048-B1BALRNA-PBmiRNA_S22.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T048-B1BALRNA-PBmiRNA_S22/T048-B1BALRNA-PBmiRNA_S22.Homo_sapiens.flagstat.txt
Samtools	flagstat	T031-B2SalBAL-PBmiRNA_S7.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T031-B2SalBAL-PBmiRNA_S7/T031-B2SalBAL-PBmiRNA_S7.Homo_sapiens.flagstat.txt
Samtools	flagstat	T013-B1BALCells-PBmiRNA_S4.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T013-B1BALCells-PBmiRNA_S4/T013-B1BALCells-PBmiRNA_S4.Homo_sapiens.flagstat.txt
Samtools	flagstat	T032-B2BCGBAL-PLmiRNA2_S29.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T032-B2BCGBAL-PLmiRNA2_S29/T032-B2BCGBAL-PLmiRNA2_S29.Homo_sapiens.flagstat.txt
Samtools	flagstat	T050-B1BALRNA-PLmiRNA2_S28.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T050-B1BALRNA-PLmiRNA2_S28/T050-B1BALRNA-PLmiRNA2_S28.Homo_sapiens.flagstat.txt
Samtools	flagstat	T039-B2PPDBAL-PBmiRNA1_S12.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T039-B2PPDBAL-PBmiRNA1_S12/T039-B2PPDBAL-PBmiRNA1_S12.Homo_sapiens.flagstat.txt
Samtools	flagstat	T042-B1BALRNA-PBmiRNA_S6.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T042-B1BALRNA-PBmiRNA_S6/T042-B1BALRNA-PBmiRNA_S6.Homo_sapiens.flagstat.txt
Samtools	flagstat	T054-B2BCGBAL-PBmiRNA_S21.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T054-B2BCGBAL-PBmiRNA_S21/T054-B2BCGBAL-PBmiRNA_S21.Homo_sapiens.flagstat.txt
Samtools	flagstat	T051-B2PPDBAL-PBmiRNA1_S14.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T051-B2PPDBAL-PBmiRNA1_S14/T051-B2PPDBAL-PBmiRNA1_S14.Homo_sapiens.flagstat.txt
Samtools	flagstat	T023-B2PPDBAL-PBmiRNA_S11.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T023-B2PPDBAL-PBmiRNA_S11/T023-B2PPDBAL-PBmiRNA_S11.Homo_sapiens.flagstat.txt
Samtools	flagstat	T013-B2BCGBAL-PBmiRNA_S7.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T013-B2BCGBAL-PBmiRNA_S7/T013-B2BCGBAL-PBmiRNA_S7.Homo_sapiens.flagstat.txt
Samtools	flagstat	T038-B2BCGBAL-PLmiRNA_S28.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T038-B2BCGBAL-PLmiRNA_S28/T038-B2BCGBAL-PLmiRNA_S28.Homo_sapiens.flagstat.txt
Samtools	flagstat	T009-B2SalBAL-PBmiRNA_S6.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T009-B2SalBAL-PBmiRNA_S6/T009-B2SalBAL-PBmiRNA_S6.Homo_sapiens.flagstat.txt
Samtools	flagstat	T026-B2PPDBAL-PBmiRNA1_S15.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T026-B2PPDBAL-PBmiRNA1_S15/T026-B2PPDBAL-PBmiRNA1_S15.Homo_sapiens.flagstat.txt
Samtools	flagstat	T009-B2PPDBAL-PBmiRNA_S28.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T009-B2PPDBAL-PBmiRNA_S28/T009-B2PPDBAL-PBmiRNA_S28.Homo_sapiens.flagstat.txt
Samtools	flagstat	T006-B2SalBAL-PBmiRNA_S12.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T006-B2SalBAL-PBmiRNA_S12/T006-B2SalBAL-PBmiRNA_S12.Homo_sapiens.flagstat.txt
Samtools	flagstat	T016-B2PPDBAL-PBmiRNA_S19.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T016-B2PPDBAL-PBmiRNA_S19/T016-B2PPDBAL-PBmiRNA_S19.Homo_sapiens.flagstat.txt
Samtools	flagstat	T011-B2BCGBAL-PBmiRNA_S22.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T011-B2BCGBAL-PBmiRNA_S22/T011-B2BCGBAL-PBmiRNA_S22.Homo_sapiens.flagstat.txt
Samtools	flagstat	T031-B2PPDBAL-PBmiRNA_S8.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T031-B2PPDBAL-PBmiRNA_S8/T031-B2PPDBAL-PBmiRNA_S8.Homo_sapiens.flagstat.txt
Samtools	flagstat	T025-B1BALRNA-PBmiRNA_S10.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T025-B1BALRNA-PBmiRNA_S10/T025-B1BALRNA-PBmiRNA_S10.Homo_sapiens.flagstat.txt
Samtools	flagstat	T031-B2BCGBAL-PBmiRNA_S9.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T031-B2BCGBAL-PBmiRNA_S9/T031-B2BCGBAL-PBmiRNA_S9.Homo_sapiens.flagstat.txt
Samtools	flagstat	T051-B2BCGBAL-PBmiRNA_S16.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T051-B2BCGBAL-PBmiRNA_S16/T051-B2BCGBAL-PBmiRNA_S16.Homo_sapiens.flagstat.txt
Samtools	flagstat	T023-B2BCGBAL-PBmiRNA_S12.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T023-B2BCGBAL-PBmiRNA_S12/T023-B2BCGBAL-PBmiRNA_S12.Homo_sapiens.flagstat.txt
Samtools	flagstat	T032-B2PPDBAL-PLmiRNA3_S27.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T032-B2PPDBAL-PLmiRNA3_S27/T032-B2PPDBAL-PLmiRNA3_S27.Homo_sapiens.flagstat.txt
Samtools	flagstat	T026-B2SalBAL-PBmiRNA_S14.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T026-B2SalBAL-PBmiRNA_S14/T026-B2SalBAL-PBmiRNA_S14.Homo_sapiens.flagstat.txt
Samtools	flagstat	T054-B1BALRNA-PBmiRNA_S17.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T054-B1BALRNA-PBmiRNA_S17/T054-B1BALRNA-PBmiRNA_S17.Homo_sapiens.flagstat.txt
Samtools	flagstat	T039-B2SalBAL-PBmiRNA_S11.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T039-B2SalBAL-PBmiRNA_S11/T039-B2SalBAL-PBmiRNA_S11.Homo_sapiens.flagstat.txt
